dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10290091,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290091",,0132210011,"Grimes Brothers Quarry No. 3",33.96484,-82.98567,NA,"United States",Georgia,Oglethorpe,N,Granite,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10290105,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290105",,0132270052,"Mine No. 3",34.51622,-84.55962,NA,"United States",Georgia,Pickens,N,"Stone, Crushed/Broken",,,Underground,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MSHA LIST 11/23/79RCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10290115,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290115",,0132270019,"C C West Prospects",34.39513,-84.44352,NA,"United States",Georgia,Pickens,N,Mica,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 384.PEGMATITE MINERAL-QUARTZ.",,,,,,,,,D
10290116,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290116",,0132630003,"Plant Number 2",32.60767,-84.45682,NA,"United States",Georgia,Talbot,N,"Sand and Gravel, Construction",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSRCF & CMS LISTS 10/81MSHA LIST 1981",,,,,,,,,D
10290121,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290121",,0131470018,"Bobo Deposit",34.36153,-82.93707,NA,"United States",Georgia,Hart,N,Mica,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & OLSON, JERRY C., 1953, USGS PROF PAP248-E, P. 309.",,,,,,,,,D
10290125,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290125",,0133190016,"Washington Mine",32.80326,-83.20268,NA,"United States",Georgia,Wilkinson,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965, P. J21MINERAL RIGHTS ARE OWNED BY R.M. LEE AS OF 1965.",,,,,,,,,D
10290136,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290136",,0131810004,"Piedmont Manganese Belt, Ga-Sc",33.88404,-82.49736,NA,"United States",Georgia,Lincoln,M,,,Manganese,Surface-Underground,,,"Past Producer",,,"Psilomelane, Pyrolusite, Quartz",,,,,,,,"Lyday, Travis Q.",,,,,,,"BECK, W. A.  EXPLORATION OF THE PIEDMONT MANGANESE BELT, MCCCOUNTY, SC, AND WILKES COUNTY, GA.  BUMINES RI 3858, 1946.HARDER, E. C.  MANGANESE DEPOSITS OF THE UNITED STATES.  U.SURVEY BULL. 427, 1910, PP. 43-47.OVERSTREET, W. C. AND H. BELL, III.  GEOLOGIC MAP OF THECRYSTALLINE ROCKS OF SOUTH CAROLINA.SLOAN, E.  CATALOGUE OF MINERAL LOCALITIES OF SOUTH CAROLINAOF GEOLOGY, STATE DEVELOPMENT BOARD, COLUMBIA, SC, 1958, PP.SOUTH CAROLINA RESEARCH, PLANNING AND DEVELOPMENT BOARD.  THNATURAL RESOURCES OF SOUTH CAROLINA.  BULL. 3, 3RD ED., 1945U. S. BUREAU OF MINES.  PIEDMONT MANGANESE BELT.  PRELIMINARMINERALS REPORT, 1945.U. S. GEOLOGICAL SURVEY.  MISCELLANEOUS GEOLOGIC INVESTIGATII-413, 1965.",,1918,,,,1845,,,B
10290139,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290139",,0132610010,Prospect,32.18238,-84.05661,NA,"United States",Georgia,Sumter,B,Aluminum,,Kaolin,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"ZAPP, ALFRED D., U.S.G.S. BULL 1199-G, 1965, P. G29.",,,,,,,,,D
10290146,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290146",,0131470007,"Scrap Mine",34.33123,-82.93097,NA,"United States",Georgia,Hart,N,Mica,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & J OLSON, JERRY C., 1953, USGS PROF P248-E, P. 308.PEGMATITE MINERAL-QUARTZ.",,,,,,,,,D
10290148,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290148",,0132450011,"Highway 56 Pit",33.38015,-81.99675,NA,"United States",Georgia,Richmond,N,"Sand and Gravel, Construction",,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"NOT ON 1981 MSHA LIST--ASSUME PAST PRODUCERGA EPA RECORDS AT MACON GA--DEC 1977/ GA MINES #494",,,,,,,,,D
10290152,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290152",,0132930058,"Joe McKinley Prospect",32.82686,-84.28711,NA,"United States",Georgia,Upson,N,Mica,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"FURCROM AND TEAGUE 1943 GSGEORGIA BULLETIN 48 PAGE 26,27 PLA",,,,,,,,,D
10290154,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290154",,0132610013,"Mullite South Pit Lot 315",32.18408,-84.11241,NA,"United States",Georgia,Sumter,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON, GA-DEC 77   GA MINES NO. 175RCF LIST 10/81NOT ON MSHA LIST 1981--ASSUME PAST PRODUCERRICHARDSON, JOEL B.  HEALTH AND SAFETY REPORT. (MULLITE CO.OF AMERICA - SOUTH PIT) U.S. DEPT. OF INT., BUREAU OFMINES, SEPT. 15, 1971.STAFF U.S.B.M.  POTENTIAL SOURCES OF ALUMINUM. U.S. DEPT. OFINT., BUREAU OF MINES INFORMATION CIRCULAR NO. 8335,1967, P. 48.",,,,,,,,,D
10290159,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290159",,0131870003,"Colwell Quarry",34.53932,-83.9363,NA,"United States",Georgia,Lumpkin,N,"Stone, Crushed/Broken",,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MESA INSPECTORSMSHA LIST 11-23-79MSHA LIST 1981;  ASSOC WITH MILL SEQ # 0131879001",,,,,,,,,D
10290162,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290162",,0132930026,"Triune Mills No. 1 Prospect",32.86126,-84.19961,NA,"United States",Georgia,Upson,N,Mica,,,Underground,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 351.PEGMATITE MINERALS-KAOLINIZED FELDSPAR & QUARTZ.",,,,,,,,,D
10290165,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290165",,0132130017,"Hammock Prospect",34.76292,-84.72213,NA,"United States",Georgia,Murray,N,Talc-Soapstone,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"FURCRON AND TEAGUE, 1947 GEORGIA GS BULLETIN 53, PAGE 55,PLATE 1.",,,,,,,,,D
10290174,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290174",,0133030053,"Alec Stephens Prospect",33.01846,-83.06378,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"IND DEV DEPT, MAP OF KAOLIN, REFRACTORY CLAY & BAUXITE, WASHSMITH, RICHARD W, 1929, GA GEOL SURVEY BULL 44, P. 321.FOR ATTACHMENT SEE 13-303-00020.",,,,,,,,,D
10290177,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290177",,0131990011,"The Oddessa Quarry",33.02766,-84.81243,NA,"United States",Georgia,Meriwether,N,Granite,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WATSON,T.L. 1902 GS OF GEORGIA BULL 9A PAGE 78,79",,,,,,,,,D
10290179,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290179",,0131430004,"Gober Property",33.84734,-85.06304,NA,"United States",Georgia,Haralson,M,,,Manganese,Surface,,,Occurrence,,,,,,,,,,,"Lyday, Travis Q.",,,,,,,"MCCALLIE,S.W.,GEOL.SURVEY OF GEORGIA,BULL.NO.35,1919,P.180",,,,,,1908,,,D
10290181,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290181",,0133190054,"Glawson Mine",32.88016,-83.13958,NA,"United States",Georgia,Wilkinson,N,Kaolin,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON,GA-DEC 77   GA MINES NO. 542",,,,,,,,,D
10290184,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290184",,0131710010,"Doc Irwin Prospect",33.16376,-84.21381,NA,"United States",Georgia,Lamar,N,Mica,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 365.PEGMATITE MINERAL-QUARTZ.",,,,,,,,,D
10290191,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290191",,0133030058,"George Danzy Prospect",33.02986,-82.98768,NA,"United States",Georgia,Washington,N,Kaolin,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"IND DEV DEPT, MAP OF KAOLIN & BAUXITE OF WASHINGTON CO, GA.SMITH, RICHARD W, 1929, GA GEOL SURVEY BULL 44, P. 325.FOR ATTACHMENT SEE 13-303-00020.",,,,,,,,,D
10290193,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290193",,0132890019,"17 Mine",32.77906,-83.40459,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARRENL, WALTER C., THOMPSON, RAYMOND M.,& OVERSTREET, ELIZABETH F., USGS BULL, 1199-J, 1965.PROPERTY WAS OPERATED BY GEORGIA KAOLIN COMPANY",,,,,,,,,D
10290199,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290199",,0132270045,"Marble Quarry Unnamed",34.54512,-84.50132,NA,"United States",Georgia,Pickens,N,"Marble, Dimension",,,Surface,,,"Past Producer",,,,,,,,,,,Hart,,,,,,,"MCCALLIE SW 1907 GA GEOL SUR BULL 1 P47-48",,,,,,,,,D
10290202,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290202",,0131470023,"Banister Mine",34.34703,-83.03428,NA,"United States",Georgia,Hart,N,Mica,,,Surface-Underground,,,"Past Producer",,,,,,,,,"Old Moss Mine",,"Eastern Field Operations Center (EFOC)",,,,,,,"GRIFFITTS, WALLACE R. & OLSON, JERRY C., 1953, USGS PROF PAP248-E, PP. 312-313.PEGMATITE MINERALS-KAOLINIZED FELDSPAR & QUARTZ WITH ACCESSOGARNET & TOURNALINE",,,,,,,,,D
10290206,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290206",,0132930048,"Helen Mcdonald Prospect",32.90736,-84.13801,NA,"United States",Georgia,Upson,N,Mica,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 362.PEGMATITE MINERAL QUARTZ.",,,,,,,,,D
10290210,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290210",,0133030012,"No. 1 Mine",32.97826,-82.97928,NA,"United States",Georgia,Washington,N,Kaolin,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965.PROPERTY WAS OPERATED BY GEORGIA KAOLIN COMPANY.",,,,,,,,,D
10290212,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290212",,0131290017,"Georgia Talc Mine",34.74262,-84.73163,NA,"United States",Georgia,Gordon,N,Talc-Soapstone,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"FURCON,A.S.,GA. GEOLOGICAL SURVEY BULL. 53,1947.",,,,,,,,,D
10290215,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290215",,0131870009,"Preacher Mine",34.52292,-83.976,NA,"United States",Georgia,Lumpkin,M,Gold,,,Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"YEATES WS ET AL 1896 GA GEOL SUR BULL 4A P351-60JONES SP 1909 GA GEOL SUR BULL 19 P189-90PARDEE JT & PARK CF JR 1948 US GEOL SUR PROF PAPER 213 P127",,,,,,,,,D
10290216,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290216",,0132230032,"C H Miller Deposit",33.84824,-84.94773,NA,"United States",Georgia,Paulding,N,Mica,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HEINRICH, E WM, KLEPPER, MONTIS R & JAHNS, RICHARD H, 1953,USGS PROF PAPER 248-F, P. 391.",,,,,,,,,D
10290222,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290222",,0132330105,"Broadaway Mine",34.08953,-85.10304,NA,"United States",Georgia,Polk,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WHITE, WALTER S. & DENSON, NORMAN M., USGS BULL 1199-M, 1966",,,,,,,,,D
10290226,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290226",,0132890064,"Ga Kaolin Mine 22, Pit B",32.77126,-83.36269,NA,"United States",Georgia,Twiggs,N,Kaolin,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"GA EPA RECORDS AT MACON,GA-DEC 77   GA MINES NO. 328",,,,,,,,,D
10290228,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290228",,0133190033,"Criswell Prospect",32.91156,-83.10628,NA,"United States",Georgia,Wilkinson,M,Aluminum,,,Unknown,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965, PP. J2",,,,,,,,,D
10290229,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290229",,0133190010,"Bush Mine",32.74576,-83.12818,NA,"United States",Georgia,Wilkinson,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965, PP. J1",,,,,,,,,D
10290234,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290234",,0133130012,"W. R. Cline Property",34.86652,-84.89133,NA,"United States",Georgia,Whitfield,N,Barium-Barite,,,Surface,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"HULL, J; 1920 GSGA BULL. PG. 134",,,,,,,,,D
10290237,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290237",,0131290002,"Calhoun Shale Pit",34.52042,-84.94463,NA,"United States",Georgia,Gordon,N,Clay,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:BUTTS AND GILDERSLEEVE,1948,GA GEOL SURV BULL 54,MAP 2",,,,,,,,,D
10290243,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290243",,0132270050,"Amicalola Quarries",34.41823,-84.34412,NA,"United States",Georgia,Pickens,N,"Marble, Dimension",,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"MCCALLIE SW 1907 GA GEOL SUR BULL 1 P57-58",,,,,,,,,D
10290259,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290259",,0132210021,"Galaxy Blue Quarry",33.96684,-83.03848,NA,"United States",Georgia,Oglethorpe,N,Granite,,,Surface,,,Producer,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LOCATION FROM MSHAMSHA LIST 11-23-79RCF LIST 10/81MSHA LIST 1981",,,,,,,,,D
10290262,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10290262",,0133190025,"Cannon Mine",32.84126,-83.08298,NA,"United States",Georgia,Wilkinson,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"LANG, WALTER B., WARREN, WALTER C., THOMPSON, RAYMOND M., &OVERSTREET, ELIZABETH F., U.S.G.S. BULL 1199-J, 1965, PP. J2",,,,,,,,,D
10300502,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10300502",,0471390027,"Ocoee Mine",34.04453,-84.35602,NA,"United States",Tennessee,Polk,M,Copper,,,Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"EMMONS, W.H. & LANEY, F.B., 1926, USGS PROF PAPER 139, P. 94PROPERTY WAS OWNED BY OCOEE COPPER COMPANY AS OF 1926.",,,,,,,,,D
10304822,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304822",,0133170001,"Ross Property",33.74264,-82.55126,NA,"United States",Georgia,Wilkes,M,,,Manganese,Surface,,,Prospect,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"US BUMINES  REPT. OF INVESTIGATIONS NO. 3858.",,,,,,1945,,,D
10305221,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305221",,0131150064,"Kirkland Mine",34.20453,-85.15494,NA,"United States",Georgia,Floyd,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WHITE, WALTER S. & DENSON, NORMAN M., USGS BULL 1199-M, 1966",,,,,,,,,D
10305260,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305260",,0130150084,Upshaw,34.34513,-84.65822,NA,"United States",Georgia,Bartow,M,,,Manganese,Surface,,,Unknown,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"ONEILL JF AND WYNDHAM CE USBM RI 5017 JAN 1954 P64",,,,,,1954,,,D
10305414,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305414",,0131430015,"Ada Mrs W M Raburn Prospect",33.72094,-85.06464,NA,"United States",Georgia,Haralson,N,Sulfur,,,Unknown,,,Occurrence,,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:HURST AND CRAWFORD,1970,US DEPT OF COMMERCE TAP,COOSA VA,P 8",,,,,,,,,D
10305457,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305457",,0130150161,"Big Mountain Mine",34.28323,-84.71853,NA,"United States",Georgia,Bartow,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF:MCCALLIE,1900,GA GEOL SURV BULL 10-A,P 155CODE 0320 INCLUDES OCHER",,,,,,,,,D
10305487,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305487",,0132930066,"The W.M.Dallas Mine",34.85182,-84.30601,NA,"United States",Georgia,Upson,N,Mica,,,Surface-Underground,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"FURCROM AND TEAGUE 1943 GSGEORGIA BULLETIN 48 PAGE 31,32 PLA",,,,,,,,,D
10305513,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305513",,0130159007,"Barite Operations Concentrator",34.16623,-84.75353,NA,"United States",Georgia,Bartow,N,Barium-Barite,,,"Processing Plant",,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"BUREAU OF MINES LIST,1979NOT ON MSHA LIST 1981--ASSUME PAST PRODUCER1979 E/MJ INTERNATIONAL DIRECTORY OF MINING,PAGE 184MSHA LAT-LON RECORD BOOK,1/30/78, PAGE 130",,,,,,,,,D
10305545,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305545",,0130150228,"Mcguire Mine",34.28043,-84.94963,NA,"United States",Georgia,Bartow,M,Aluminum,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"WHITE, WALTER S. & DENSON, NORMAN M., USGS BULL 1199-M, 1966",,,,,,,,,D
10305701,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305701",,0130150251,"Unnamed Iron Mine",34.11733,-84.73023,NA,"United States",Georgia,Bartow,M,Iron,,,Surface,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"KESLER, T, 1950 USGS PROF PAPER 224 PLATE 1",,,,,,,,,D
10305828,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305828",,,"Wellborn Hill",34.98341,-83.9193,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Vein,,Prospect,Gold,,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305829,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305829",,,"Hunt Mine",34.98341,-83.9193,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Vein,,Prospect,Gold,Quartz,,,,"273: Low-sulfide Au-quartz vein",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305830,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305830",,,"Skeet Hooper",34.94731,-83.66659,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Placer,,Prospect,Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305831,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305831",,,"Eller Mine",34.94731,-83.66659,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Placer,,Prospect,Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305832,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305832",,,"Chastain (Branch) Mine",34.94181,-83.63179,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Placer,,Prospect,Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
10305833,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305833",,,"Smith Mine",34.94181,-83.63179,NA,"United States",Georgia,Towns,M,Gold,,,Unknown,Placer,,Prospect,Gold,,,,,"119: Placer Au-PGE",,,,,"Woodruff, Laurel G., Cocker, Mark D.",,,,,,,"Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Yeates, W.S., Mccallie, S.W., And King, F.P., 1896, A Preliminary Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 4a, 542 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.Jones, S.P., 1909, Second Report On The Gold Deposits Of Georgia:  Georgia Geological Survey Bulletin 19, 453 P.",,,,,,,,,D
